count,county,crime,division,year
17.0,Donegal,"Robbery, extortion and hijacking offences",Donegal Garda Division,2003
11.0,Donegal,"Robbery, extortion and hijacking offences",Donegal Garda Division,2004
13.0,Donegal,"Robbery, extortion and hijacking offences",Donegal Garda Division,2005
20.0,Donegal,"Robbery, extortion and hijacking offences",Donegal Garda Division,2006
23.0,Donegal,"Robbery, extortion and hijacking offences",Donegal Garda Division,2007
20.0,Donegal,"Robbery, extortion and hijacking offences",Donegal Garda Division,2008
19.0,Donegal,"Robbery, extortion and hijacking offences",Donegal Garda Division,2009
17.0,Donegal,"Robbery, extortion and hijacking offences",Donegal Garda Division,2010
25.0,Donegal,"Robbery, extortion and hijacking offences",Donegal Garda Division,2011
27.0,Donegal,"Robbery, extortion and hijacking offences",Donegal Garda Division,2012
23.0,Donegal,"Robbery, extortion and hijacking offences",Donegal Garda Division,2013
18.0,Donegal,"Robbery, extortion and hijacking offences",Donegal Garda Division,2014
27.0,Donegal,"Robbery, extortion and hijacking offences",Donegal Garda Division,2015
23.0,Donegal,"Robbery, extortion and hijacking offences",Donegal Garda Division,2016
9.0,Donegal,"Robbery, extortion and hijacking offences",Donegal Garda Division,2017
13.0,Donegal,"Robbery, extortion and hijacking offences",Donegal Garda Division,2018
25.0,Donegal,"Robbery, extortion and hijacking offences",Donegal Garda Division,2019
53.0,Louth,"Robbery, extortion and hijacking offences",Louth  Garda Division,2003
51.0,Louth,"Robbery, extortion and hijacking offences",Louth  Garda Division,2004
33.0,Louth,"Robbery, extortion and hijacking offences",Louth  Garda Division,2005
67.0,Louth,"Robbery, extortion and hijacking offences",Louth  Garda Division,2006
80.0,Louth,"Robbery, extortion and hijacking offences",Louth  Garda Division,2007
61.0,Louth,"Robbery, extortion and hijacking offences",Louth  Garda Division,2008
53.0,Louth,"Robbery, extortion and hijacking offences",Louth  Garda Division,2009
97.0,Louth,"Robbery, extortion and hijacking offences",Louth  Garda Division,2010
63.0,Louth,"Robbery, extortion and hijacking offences",Louth  Garda Division,2011
96.0,Louth,"Robbery, extortion and hijacking offences",Louth  Garda Division,2012
74.0,Louth,"Robbery, extortion and hijacking offences",Louth  Garda Division,2013
65.0,Louth,"Robbery, extortion and hijacking offences",Louth  Garda Division,2014
88.0,Louth,"Robbery, extortion and hijacking offences",Louth  Garda Division,2015
66.0,Louth,"Robbery, extortion and hijacking offences",Louth  Garda Division,2016
70.0,Louth,"Robbery, extortion and hijacking offences",Louth  Garda Division,2017
60.0,Louth,"Robbery, extortion and hijacking offences",Louth  Garda Division,2018
133.0,Louth,"Robbery, extortion and hijacking offences",Louth  Garda Division,2019
15.0,Clare,"Robbery, extortion and hijacking offences",Clare Garda Division,2003
17.0,Clare,"Robbery, extortion and hijacking offences",Clare Garda Division,2004
13.0,Clare,"Robbery, extortion and hijacking offences",Clare Garda Division,2005
11.0,Clare,"Robbery, extortion and hijacking offences",Clare Garda Division,2006
23.0,Clare,"Robbery, extortion and hijacking offences",Clare Garda Division,2007
14.0,Clare,"Robbery, extortion and hijacking offences",Clare Garda Division,2008
29.0,Clare,"Robbery, extortion and hijacking offences",Clare Garda Division,2009
23.0,Clare,"Robbery, extortion and hijacking offences",Clare Garda Division,2010
19.0,Clare,"Robbery, extortion and hijacking offences",Clare Garda Division,2011
19.0,Clare,"Robbery, extortion and hijacking offences",Clare Garda Division,2012
16.0,Clare,"Robbery, extortion and hijacking offences",Clare Garda Division,2013
30.0,Clare,"Robbery, extortion and hijacking offences",Clare Garda Division,2014
19.0,Clare,"Robbery, extortion and hijacking offences",Clare Garda Division,2015
17.0,Clare,"Robbery, extortion and hijacking offences",Clare Garda Division,2016
18.0,Clare,"Robbery, extortion and hijacking offences",Clare Garda Division,2017
18.0,Clare,"Robbery, extortion and hijacking offences",Clare Garda Division,2018
30.0,Clare,"Robbery, extortion and hijacking offences",Clare Garda Division,2019
6.0,Mayo,"Robbery, extortion and hijacking offences",Mayo Garda Division,2003
15.0,Mayo,"Robbery, extortion and hijacking offences",Mayo Garda Division,2004
8.0,Mayo,"Robbery, extortion and hijacking offences",Mayo Garda Division,2005
7.0,Mayo,"Robbery, extortion and hijacking offences",Mayo Garda Division,2006
20.0,Mayo,"Robbery, extortion and hijacking offences",Mayo Garda Division,2007
12.0,Mayo,"Robbery, extortion and hijacking offences",Mayo Garda Division,2008
15.0,Mayo,"Robbery, extortion and hijacking offences",Mayo Garda Division,2009
12.0,Mayo,"Robbery, extortion and hijacking offences",Mayo Garda Division,2010
5.0,Mayo,"Robbery, extortion and hijacking offences",Mayo Garda Division,2011
13.0,Mayo,"Robbery, extortion and hijacking offences",Mayo Garda Division,2012
10.0,Mayo,"Robbery, extortion and hijacking offences",Mayo Garda Division,2013
15.0,Mayo,"Robbery, extortion and hijacking offences",Mayo Garda Division,2014
10.0,Mayo,"Robbery, extortion and hijacking offences",Mayo Garda Division,2015
7.0,Mayo,"Robbery, extortion and hijacking offences",Mayo Garda Division,2016
6.0,Mayo,"Robbery, extortion and hijacking offences",Mayo Garda Division,2017
10.0,Mayo,"Robbery, extortion and hijacking offences",Mayo Garda Division,2018
20.0,Mayo,"Robbery, extortion and hijacking offences",Mayo Garda Division,2019
56.0,Galway,"Robbery, extortion and hijacking offences",Galway Garda Division,2003
51.0,Galway,"Robbery, extortion and hijacking offences",Galway Garda Division,2004
58.0,Galway,"Robbery, extortion and hijacking offences",Galway Garda Division,2005
81.0,Galway,"Robbery, extortion and hijacking offences",Galway Garda Division,2006
44.0,Galway,"Robbery, extortion and hijacking offences",Galway Garda Division,2007
46.0,Galway,"Robbery, extortion and hijacking offences",Galway Garda Division,2008
36.0,Galway,"Robbery, extortion and hijacking offences",Galway Garda Division,2009
51.0,Galway,"Robbery, extortion and hijacking offences",Galway Garda Division,2010
43.0,Galway,"Robbery, extortion and hijacking offences",Galway Garda Division,2011
25.0,Galway,"Robbery, extortion and hijacking offences",Galway Garda Division,2012
49.0,Galway,"Robbery, extortion and hijacking offences",Galway Garda Division,2013
34.0,Galway,"Robbery, extortion and hijacking offences",Galway Garda Division,2014
37.0,Galway,"Robbery, extortion and hijacking offences",Galway Garda Division,2015
20.0,Galway,"Robbery, extortion and hijacking offences",Galway Garda Division,2016
46.0,Galway,"Robbery, extortion and hijacking offences",Galway Garda Division,2017
49.0,Galway,"Robbery, extortion and hijacking offences",Galway Garda Division,2018
71.0,Galway,"Robbery, extortion and hijacking offences",Galway Garda Division,2019
173.0,Cork,"Robbery, extortion and hijacking offences",Cork City Garda Division,2003
164.0,Cork,"Robbery, extortion and hijacking offences",Cork City Garda Division,2004
137.0,Cork,"Robbery, extortion and hijacking offences",Cork City Garda Division,2005
129.0,Cork,"Robbery, extortion and hijacking offences",Cork City Garda Division,2006
123.0,Cork,"Robbery, extortion and hijacking offences",Cork City Garda Division,2007
142.0,Cork,"Robbery, extortion and hijacking offences",Cork City Garda Division,2008
114.0,Cork,"Robbery, extortion and hijacking offences",Cork City Garda Division,2009
125.0,Cork,"Robbery, extortion and hijacking offences",Cork City Garda Division,2010
98.0,Cork,"Robbery, extortion and hijacking offences",Cork City Garda Division,2011
101.0,Cork,"Robbery, extortion and hijacking offences",Cork City Garda Division,2012
135.0,Cork,"Robbery, extortion and hijacking offences",Cork City Garda Division,2013
125.0,Cork,"Robbery, extortion and hijacking offences",Cork City Garda Division,2014
117.0,Cork,"Robbery, extortion and hijacking offences",Cork City Garda Division,2015
95.0,Cork,"Robbery, extortion and hijacking offences",Cork City Garda Division,2016
77.0,Cork,"Robbery, extortion and hijacking offences",Cork City Garda Division,2017
84.0,Cork,"Robbery, extortion and hijacking offences",Cork City Garda Division,2018
159.0,Cork,"Robbery, extortion and hijacking offences",Cork City Garda Division,2019
14.0,Cork,"Robbery, extortion and hijacking offences",Cork North Garda Division,2003
9.0,Cork,"Robbery, extortion and hijacking offences",Cork North Garda Division,2004
14.0,Cork,"Robbery, extortion and hijacking offences",Cork North Garda Division,2005
9.0,Cork,"Robbery, extortion and hijacking offences",Cork North Garda Division,2006
12.0,Cork,"Robbery, extortion and hijacking offences",Cork North Garda Division,2007
9.0,Cork,"Robbery, extortion and hijacking offences",Cork North Garda Division,2008
10.0,Cork,"Robbery, extortion and hijacking offences",Cork North Garda Division,2009
11.0,Cork,"Robbery, extortion and hijacking offences",Cork North Garda Division,2010
7.0,Cork,"Robbery, extortion and hijacking offences",Cork North Garda Division,2011
5.0,Cork,"Robbery, extortion and hijacking offences",Cork North Garda Division,2012
9.0,Cork,"Robbery, extortion and hijacking offences",Cork North Garda Division,2013
10.0,Cork,"Robbery, extortion and hijacking offences",Cork North Garda Division,2014
10.0,Cork,"Robbery, extortion and hijacking offences",Cork North Garda Division,2015
10.0,Cork,"Robbery, extortion and hijacking offences",Cork North Garda Division,2016
13.0,Cork,"Robbery, extortion and hijacking offences",Cork North Garda Division,2017
11.0,Cork,"Robbery, extortion and hijacking offences",Cork North Garda Division,2018
17.0,Cork,"Robbery, extortion and hijacking offences",Cork North Garda Division,2019
2.0,Cork,"Robbery, extortion and hijacking offences",Cork West Garda Division,2003
5.0,Cork,"Robbery, extortion and hijacking offences",Cork West Garda Division,2004
8.0,Cork,"Robbery, extortion and hijacking offences",Cork West Garda Division,2005
5.0,Cork,"Robbery, extortion and hijacking offences",Cork West Garda Division,2006
5.0,Cork,"Robbery, extortion and hijacking offences",Cork West Garda Division,2007
12.0,Cork,"Robbery, extortion and hijacking offences",Cork West Garda Division,2008
10.0,Cork,"Robbery, extortion and hijacking offences",Cork West Garda Division,2009
19.0,Cork,"Robbery, extortion and hijacking offences",Cork West Garda Division,2010
7.0,Cork,"Robbery, extortion and hijacking offences",Cork West Garda Division,2011
3.0,Cork,"Robbery, extortion and hijacking offences",Cork West Garda Division,2012
3.0,Cork,"Robbery, extortion and hijacking offences",Cork West Garda Division,2013
1.0,Cork,"Robbery, extortion and hijacking offences",Cork West Garda Division,2014
5.0,Cork,"Robbery, extortion and hijacking offences",Cork West Garda Division,2015
6.0,Cork,"Robbery, extortion and hijacking offences",Cork West Garda Division,2016
6.0,Cork,"Robbery, extortion and hijacking offences",Cork West Garda Division,2017
5.0,Cork,"Robbery, extortion and hijacking offences",Cork West Garda Division,2018
9.0,Cork,"Robbery, extortion and hijacking offences",Cork West Garda Division,2019
21.0,Kerry,"Robbery, extortion and hijacking offences",Kerry Garda Division,2003
17.0,Kerry,"Robbery, extortion and hijacking offences",Kerry Garda Division,2004
20.0,Kerry,"Robbery, extortion and hijacking offences",Kerry Garda Division,2005
19.0,Kerry,"Robbery, extortion and hijacking offences",Kerry Garda Division,2006
22.0,Kerry,"Robbery, extortion and hijacking offences",Kerry Garda Division,2007
22.0,Kerry,"Robbery, extortion and hijacking offences",Kerry Garda Division,2008
27.0,Kerry,"Robbery, extortion and hijacking offences",Kerry Garda Division,2009
39.0,Kerry,"Robbery, extortion and hijacking offences",Kerry Garda Division,2010
23.0,Kerry,"Robbery, extortion and hijacking offences",Kerry Garda Division,2011
16.0,Kerry,"Robbery, extortion and hijacking offences",Kerry Garda Division,2012
15.0,Kerry,"Robbery, extortion and hijacking offences",Kerry Garda Division,2013
9.0,Kerry,"Robbery, extortion and hijacking offences",Kerry Garda Division,2014
18.0,Kerry,"Robbery, extortion and hijacking offences",Kerry Garda Division,2015
8.0,Kerry,"Robbery, extortion and hijacking offences",Kerry Garda Division,2016
11.0,Kerry,"Robbery, extortion and hijacking offences",Kerry Garda Division,2017
21.0,Kerry,"Robbery, extortion and hijacking offences",Kerry Garda Division,2018
31.0,Kerry,"Robbery, extortion and hijacking offences",Kerry Garda Division,2019
106.0,Limerick,"Robbery, extortion and hijacking offences",Limerick Garda Division,2003
112.0,Limerick,"Robbery, extortion and hijacking offences",Limerick Garda Division,2004
87.0,Limerick,"Robbery, extortion and hijacking offences",Limerick Garda Division,2005
107.0,Limerick,"Robbery, extortion and hijacking offences",Limerick Garda Division,2006
117.0,Limerick,"Robbery, extortion and hijacking offences",Limerick Garda Division,2007
162.0,Limerick,"Robbery, extortion and hijacking offences",Limerick Garda Division,2008
137.0,Limerick,"Robbery, extortion and hijacking offences",Limerick Garda Division,2009
164.0,Limerick,"Robbery, extortion and hijacking offences",Limerick Garda Division,2010
135.0,Limerick,"Robbery, extortion and hijacking offences",Limerick Garda Division,2011
95.0,Limerick,"Robbery, extortion and hijacking offences",Limerick Garda Division,2012
108.0,Limerick,"Robbery, extortion and hijacking offences",Limerick Garda Division,2013
79.0,Limerick,"Robbery, extortion and hijacking offences",Limerick Garda Division,2014
81.0,Limerick,"Robbery, extortion and hijacking offences",Limerick Garda Division,2015
67.0,Limerick,"Robbery, extortion and hijacking offences",Limerick Garda Division,2016
75.0,Limerick,"Robbery, extortion and hijacking offences",Limerick Garda Division,2017
79.0,Limerick,"Robbery, extortion and hijacking offences",Limerick Garda Division,2018
146.0,Limerick,"Robbery, extortion and hijacking offences",Limerick Garda Division,2019
56.0,Meath,"Robbery, extortion and hijacking offences",Meath  Garda Division,2003
51.0,Meath,"Robbery, extortion and hijacking offences",Meath  Garda Division,2004
46.0,Meath,"Robbery, extortion and hijacking offences",Meath  Garda Division,2005
60.0,Meath,"Robbery, extortion and hijacking offences",Meath  Garda Division,2006
40.0,Meath,"Robbery, extortion and hijacking offences",Meath  Garda Division,2007
41.0,Meath,"Robbery, extortion and hijacking offences",Meath  Garda Division,2008
62.0,Meath,"Robbery, extortion and hijacking offences",Meath  Garda Division,2009
56.0,Meath,"Robbery, extortion and hijacking offences",Meath  Garda Division,2010
62.0,Meath,"Robbery, extortion and hijacking offences",Meath  Garda Division,2011
53.0,Meath,"Robbery, extortion and hijacking offences",Meath  Garda Division,2012
51.0,Meath,"Robbery, extortion and hijacking offences",Meath  Garda Division,2013
55.0,Meath,"Robbery, extortion and hijacking offences",Meath  Garda Division,2014
53.0,Meath,"Robbery, extortion and hijacking offences",Meath  Garda Division,2015
35.0,Meath,"Robbery, extortion and hijacking offences",Meath  Garda Division,2016
45.0,Meath,"Robbery, extortion and hijacking offences",Meath  Garda Division,2017
39.0,Meath,"Robbery, extortion and hijacking offences",Meath  Garda Division,2018
69.0,Meath,"Robbery, extortion and hijacking offences",Meath  Garda Division,2019
37.0,Wicklow,"Robbery, extortion and hijacking offences",Wicklow  Garda Division,2003
53.0,Wicklow,"Robbery, extortion and hijacking offences",Wicklow  Garda Division,2004
87.0,Wicklow,"Robbery, extortion and hijacking offences",Wicklow  Garda Division,2005
47.0,Wicklow,"Robbery, extortion and hijacking offences",Wicklow  Garda Division,2006
51.0,Wicklow,"Robbery, extortion and hijacking offences",Wicklow  Garda Division,2007
52.0,Wicklow,"Robbery, extortion and hijacking offences",Wicklow  Garda Division,2008
52.0,Wicklow,"Robbery, extortion and hijacking offences",Wicklow  Garda Division,2009
72.0,Wicklow,"Robbery, extortion and hijacking offences",Wicklow  Garda Division,2010
60.0,Wicklow,"Robbery, extortion and hijacking offences",Wicklow  Garda Division,2011
48.0,Wicklow,"Robbery, extortion and hijacking offences",Wicklow  Garda Division,2012
47.0,Wicklow,"Robbery, extortion and hijacking offences",Wicklow  Garda Division,2013
44.0,Wicklow,"Robbery, extortion and hijacking offences",Wicklow  Garda Division,2014
40.0,Wicklow,"Robbery, extortion and hijacking offences",Wicklow  Garda Division,2015
29.0,Wicklow,"Robbery, extortion and hijacking offences",Wicklow  Garda Division,2016
29.0,Wicklow,"Robbery, extortion and hijacking offences",Wicklow  Garda Division,2017
23.0,Wicklow,"Robbery, extortion and hijacking offences",Wicklow  Garda Division,2018
37.0,Wicklow,"Robbery, extortion and hijacking offences",Wicklow  Garda Division,2019
32.0,Westmeath,"Robbery, extortion and hijacking offences",Westmeath  Garda Division,2003
31.0,Westmeath,"Robbery, extortion and hijacking offences",Westmeath  Garda Division,2004
33.0,Westmeath,"Robbery, extortion and hijacking offences",Westmeath  Garda Division,2005
39.0,Westmeath,"Robbery, extortion and hijacking offences",Westmeath  Garda Division,2006
33.0,Westmeath,"Robbery, extortion and hijacking offences",Westmeath  Garda Division,2007
23.0,Westmeath,"Robbery, extortion and hijacking offences",Westmeath  Garda Division,2008
34.0,Westmeath,"Robbery, extortion and hijacking offences",Westmeath  Garda Division,2009
33.0,Westmeath,"Robbery, extortion and hijacking offences",Westmeath  Garda Division,2010
32.0,Westmeath,"Robbery, extortion and hijacking offences",Westmeath  Garda Division,2011
22.0,Westmeath,"Robbery, extortion and hijacking offences",Westmeath  Garda Division,2012
28.0,Westmeath,"Robbery, extortion and hijacking offences",Westmeath  Garda Division,2013
32.0,Westmeath,"Robbery, extortion and hijacking offences",Westmeath  Garda Division,2014
24.0,Westmeath,"Robbery, extortion and hijacking offences",Westmeath  Garda Division,2015
13.0,Westmeath,"Robbery, extortion and hijacking offences",Westmeath  Garda Division,2016
11.0,Westmeath,"Robbery, extortion and hijacking offences",Westmeath  Garda Division,2017
14.0,Westmeath,"Robbery, extortion and hijacking offences",Westmeath  Garda Division,2018
31.0,Westmeath,"Robbery, extortion and hijacking offences",Westmeath  Garda Division,2019
76.0,Kildare,"Robbery, extortion and hijacking offences",Kildare  Garda Division,2003
74.0,Kildare,"Robbery, extortion and hijacking offences",Kildare  Garda Division,2004
97.0,Kildare,"Robbery, extortion and hijacking offences",Kildare  Garda Division,2005
85.0,Kildare,"Robbery, extortion and hijacking offences",Kildare  Garda Division,2006
93.0,Kildare,"Robbery, extortion and hijacking offences",Kildare  Garda Division,2007
81.0,Kildare,"Robbery, extortion and hijacking offences",Kildare  Garda Division,2008
156.0,Kildare,"Robbery, extortion and hijacking offences",Kildare  Garda Division,2009
146.0,Kildare,"Robbery, extortion and hijacking offences",Kildare  Garda Division,2010
114.0,Kildare,"Robbery, extortion and hijacking offences",Kildare  Garda Division,2011
90.0,Kildare,"Robbery, extortion and hijacking offences",Kildare  Garda Division,2012
91.0,Kildare,"Robbery, extortion and hijacking offences",Kildare  Garda Division,2013
57.0,Kildare,"Robbery, extortion and hijacking offences",Kildare  Garda Division,2014
84.0,Kildare,"Robbery, extortion and hijacking offences",Kildare  Garda Division,2015
88.0,Kildare,"Robbery, extortion and hijacking offences",Kildare  Garda Division,2016
70.0,Kildare,"Robbery, extortion and hijacking offences",Kildare  Garda Division,2017
55.0,Kildare,"Robbery, extortion and hijacking offences",Kildare  Garda Division,2018
99.0,Kildare,"Robbery, extortion and hijacking offences",Kildare  Garda Division,2019
22.0,Tipperary,"Robbery, extortion and hijacking offences",Tipperary Garda Division,2003
13.0,Tipperary,"Robbery, extortion and hijacking offences",Tipperary Garda Division,2004
18.0,Tipperary,"Robbery, extortion and hijacking offences",Tipperary Garda Division,2005
15.0,Tipperary,"Robbery, extortion and hijacking offences",Tipperary Garda Division,2006
17.0,Tipperary,"Robbery, extortion and hijacking offences",Tipperary Garda Division,2007
26.0,Tipperary,"Robbery, extortion and hijacking offences",Tipperary Garda Division,2008
29.0,Tipperary,"Robbery, extortion and hijacking offences",Tipperary Garda Division,2009
23.0,Tipperary,"Robbery, extortion and hijacking offences",Tipperary Garda Division,2010
23.0,Tipperary,"Robbery, extortion and hijacking offences",Tipperary Garda Division,2011
34.0,Tipperary,"Robbery, extortion and hijacking offences",Tipperary Garda Division,2012
24.0,Tipperary,"Robbery, extortion and hijacking offences",Tipperary Garda Division,2013
21.0,Tipperary,"Robbery, extortion and hijacking offences",Tipperary Garda Division,2014
20.0,Tipperary,"Robbery, extortion and hijacking offences",Tipperary Garda Division,2015
18.0,Tipperary,"Robbery, extortion and hijacking offences",Tipperary Garda Division,2016
19.0,Tipperary,"Robbery, extortion and hijacking offences",Tipperary Garda Division,2017
18.0,Tipperary,"Robbery, extortion and hijacking offences",Tipperary Garda Division,2018
28.0,Tipperary,"Robbery, extortion and hijacking offences",Tipperary Garda Division,2019
26.0,Wexford,"Robbery, extortion and hijacking offences",Wexford  Garda Division,2003
21.0,Wexford,"Robbery, extortion and hijacking offences",Wexford  Garda Division,2004
21.0,Wexford,"Robbery, extortion and hijacking offences",Wexford  Garda Division,2005
21.0,Wexford,"Robbery, extortion and hijacking offences",Wexford  Garda Division,2006
22.0,Wexford,"Robbery, extortion and hijacking offences",Wexford  Garda Division,2007
22.0,Wexford,"Robbery, extortion and hijacking offences",Wexford  Garda Division,2008
21.0,Wexford,"Robbery, extortion and hijacking offences",Wexford  Garda Division,2009
20.0,Wexford,"Robbery, extortion and hijacking offences",Wexford  Garda Division,2010
16.0,Wexford,"Robbery, extortion and hijacking offences",Wexford  Garda Division,2011
16.0,Wexford,"Robbery, extortion and hijacking offences",Wexford  Garda Division,2012
22.0,Wexford,"Robbery, extortion and hijacking offences",Wexford  Garda Division,2013
40.0,Wexford,"Robbery, extortion and hijacking offences",Wexford  Garda Division,2014
17.0,Wexford,"Robbery, extortion and hijacking offences",Wexford  Garda Division,2015
20.0,Wexford,"Robbery, extortion and hijacking offences",Wexford  Garda Division,2016
18.0,Wexford,"Robbery, extortion and hijacking offences",Wexford  Garda Division,2017
15.0,Wexford,"Robbery, extortion and hijacking offences",Wexford  Garda Division,2018
33.0,Wexford,"Robbery, extortion and hijacking offences",Wexford  Garda Division,2019
41.0,Waterford,"Robbery, extortion and hijacking offences",Waterford  Garda Division,2003
36.0,Waterford,"Robbery, extortion and hijacking offences",Waterford  Garda Division,2004
35.0,Waterford,"Robbery, extortion and hijacking offences",Waterford  Garda Division,2005
67.0,Waterford,"Robbery, extortion and hijacking offences",Waterford  Garda Division,2006
53.0,Waterford,"Robbery, extortion and hijacking offences",Waterford  Garda Division,2007
37.0,Waterford,"Robbery, extortion and hijacking offences",Waterford  Garda Division,2008
64.0,Waterford,"Robbery, extortion and hijacking offences",Waterford  Garda Division,2009
80.0,Waterford,"Robbery, extortion and hijacking offences",Waterford  Garda Division,2010
91.0,Waterford,"Robbery, extortion and hijacking offences",Waterford  Garda Division,2011
83.0,Waterford,"Robbery, extortion and hijacking offences",Waterford  Garda Division,2012
67.0,Waterford,"Robbery, extortion and hijacking offences",Waterford  Garda Division,2013
37.0,Waterford,"Robbery, extortion and hijacking offences",Waterford  Garda Division,2014
33.0,Waterford,"Robbery, extortion and hijacking offences",Waterford  Garda Division,2015
30.0,Waterford,"Robbery, extortion and hijacking offences",Waterford  Garda Division,2016
44.0,Waterford,"Robbery, extortion and hijacking offences",Waterford  Garda Division,2017
49.0,Waterford,"Robbery, extortion and hijacking offences",Waterford  Garda Division,2018
79.0,Waterford,"Robbery, extortion and hijacking offences",Waterford  Garda Division,2019
2057.0,Dublin,"Robbery, extortion and hijacking offences",Dublin Region,2003
1899.0,Dublin,"Robbery, extortion and hijacking offences",Dublin Region,2004
1593.0,Dublin,"Robbery, extortion and hijacking offences",Dublin Region,2005
1610.0,Dublin,"Robbery, extortion and hijacking offences",Dublin Region,2006
1321.0,Dublin,"Robbery, extortion and hijacking offences",Dublin Region,2007
1432.0,Dublin,"Robbery, extortion and hijacking offences",Dublin Region,2008
1512.0,Dublin,"Robbery, extortion and hijacking offences",Dublin Region,2009
2117.0,Dublin,"Robbery, extortion and hijacking offences",Dublin Region,2010
1996.0,Dublin,"Robbery, extortion and hijacking offences",Dublin Region,2011
1949.0,Dublin,"Robbery, extortion and hijacking offences",Dublin Region,2012
1910.0,Dublin,"Robbery, extortion and hijacking offences",Dublin Region,2013
1890.0,Dublin,"Robbery, extortion and hijacking offences",Dublin Region,2014
1783.0,Dublin,"Robbery, extortion and hijacking offences",Dublin Region,2015
1439.0,Dublin,"Robbery, extortion and hijacking offences",Dublin Region,2016
1504.0,Dublin,"Robbery, extortion and hijacking offences",Dublin Region,2017
1781.0,Dublin,"Robbery, extortion and hijacking offences",Dublin Region,2018
3024.0,Dublin,"Robbery, extortion and hijacking offences",Dublin Region,2019
9.0,Donegal,Robbery of an establishment or institution,Donegal Garda Division,2003
5.0,Donegal,Robbery of an establishment or institution,Donegal Garda Division,2004
6.0,Donegal,Robbery of an establishment or institution,Donegal Garda Division,2005
7.0,Donegal,Robbery of an establishment or institution,Donegal Garda Division,2006
10.0,Donegal,Robbery of an establishment or institution,Donegal Garda Division,2007
6.0,Donegal,Robbery of an establishment or institution,Donegal Garda Division,2008
12.0,Donegal,Robbery of an establishment or institution,Donegal Garda Division,2009
7.0,Donegal,Robbery of an establishment or institution,Donegal Garda Division,2010
15.0,Donegal,Robbery of an establishment or institution,Donegal Garda Division,2011
15.0,Donegal,Robbery of an establishment or institution,Donegal Garda Division,2012
13.0,Donegal,Robbery of an establishment or institution,Donegal Garda Division,2013
6.0,Donegal,Robbery of an establishment or institution,Donegal Garda Division,2014
13.0,Donegal,Robbery of an establishment or institution,Donegal Garda Division,2015
4.0,Donegal,Robbery of an establishment or institution,Donegal Garda Division,2016
1.0,Donegal,Robbery of an establishment or institution,Donegal Garda Division,2017
1.0,Donegal,Robbery of an establishment or institution,Donegal Garda Division,2018
2.0,Donegal,Robbery of an establishment or institution,Donegal Garda Division,2019
10.0,Louth,Robbery of an establishment or institution,Louth  Garda Division,2003
12.0,Louth,Robbery of an establishment or institution,Louth  Garda Division,2004
11.0,Louth,Robbery of an establishment or institution,Louth  Garda Division,2005
37.0,Louth,Robbery of an establishment or institution,Louth  Garda Division,2006
35.0,Louth,Robbery of an establishment or institution,Louth  Garda Division,2007
21.0,Louth,Robbery of an establishment or institution,Louth  Garda Division,2008
16.0,Louth,Robbery of an establishment or institution,Louth  Garda Division,2009
26.0,Louth,Robbery of an establishment or institution,Louth  Garda Division,2010
31.0,Louth,Robbery of an establishment or institution,Louth  Garda Division,2011
44.0,Louth,Robbery of an establishment or institution,Louth  Garda Division,2012
39.0,Louth,Robbery of an establishment or institution,Louth  Garda Division,2013
19.0,Louth,Robbery of an establishment or institution,Louth  Garda Division,2014
38.0,Louth,Robbery of an establishment or institution,Louth  Garda Division,2015
33.0,Louth,Robbery of an establishment or institution,Louth  Garda Division,2016
15.0,Louth,Robbery of an establishment or institution,Louth  Garda Division,2017
21.0,Louth,Robbery of an establishment or institution,Louth  Garda Division,2018
50.0,Louth,Robbery of an establishment or institution,Louth  Garda Division,2019
5.0,Clare,Robbery of an establishment or institution,Clare Garda Division,2003
6.0,Clare,Robbery of an establishment or institution,Clare Garda Division,2004
5.0,Clare,Robbery of an establishment or institution,Clare Garda Division,2005
1.0,Clare,Robbery of an establishment or institution,Clare Garda Division,2006
3.0,Clare,Robbery of an establishment or institution,Clare Garda Division,2007
5.0,Clare,Robbery of an establishment or institution,Clare Garda Division,2008
8.0,Clare,Robbery of an establishment or institution,Clare Garda Division,2009
8.0,Clare,Robbery of an establishment or institution,Clare Garda Division,2010
8.0,Clare,Robbery of an establishment or institution,Clare Garda Division,2011
6.0,Clare,Robbery of an establishment or institution,Clare Garda Division,2012
4.0,Clare,Robbery of an establishment or institution,Clare Garda Division,2013
10.0,Clare,Robbery of an establishment or institution,Clare Garda Division,2014
5.0,Clare,Robbery of an establishment or institution,Clare Garda Division,2015
3.0,Clare,Robbery of an establishment or institution,Clare Garda Division,2016
4.0,Clare,Robbery of an establishment or institution,Clare Garda Division,2017
5.0,Clare,Robbery of an establishment or institution,Clare Garda Division,2018
10.0,Clare,Robbery of an establishment or institution,Clare Garda Division,2019
1.0,Mayo,Robbery of an establishment or institution,Mayo Garda Division,2003
6.0,Mayo,Robbery of an establishment or institution,Mayo Garda Division,2004
3.0,Mayo,Robbery of an establishment or institution,Mayo Garda Division,2005
3.0,Mayo,Robbery of an establishment or institution,Mayo Garda Division,2006
5.0,Mayo,Robbery of an establishment or institution,Mayo Garda Division,2007
1.0,Mayo,Robbery of an establishment or institution,Mayo Garda Division,2008
6.0,Mayo,Robbery of an establishment or institution,Mayo Garda Division,2009
6.0,Mayo,Robbery of an establishment or institution,Mayo Garda Division,2010
3.0,Mayo,Robbery of an establishment or institution,Mayo Garda Division,2011
