count,county,crime,division,year
434.0,Cork,Criminal damage (not arson),Cork West Garda Division,2010
473.0,Cork,Criminal damage (not arson),Cork West Garda Division,2011
356.0,Cork,Criminal damage (not arson),Cork West Garda Division,2012
345.0,Cork,Criminal damage (not arson),Cork West Garda Division,2013
341.0,Cork,Criminal damage (not arson),Cork West Garda Division,2014
276.0,Cork,Criminal damage (not arson),Cork West Garda Division,2015
239.0,Cork,Criminal damage (not arson),Cork West Garda Division,2016
256.0,Cork,Criminal damage (not arson),Cork West Garda Division,2017
253.0,Cork,Criminal damage (not arson),Cork West Garda Division,2018
468.0,Cork,Criminal damage (not arson),Cork West Garda Division,2019
510.0,Kerry,Criminal damage (not arson),Kerry Garda Division,2003
567.0,Kerry,Criminal damage (not arson),Kerry Garda Division,2004
516.0,Kerry,Criminal damage (not arson),Kerry Garda Division,2005
698.0,Kerry,Criminal damage (not arson),Kerry Garda Division,2006
789.0,Kerry,Criminal damage (not arson),Kerry Garda Division,2007
717.0,Kerry,Criminal damage (not arson),Kerry Garda Division,2008
664.0,Kerry,Criminal damage (not arson),Kerry Garda Division,2009
583.0,Kerry,Criminal damage (not arson),Kerry Garda Division,2010
519.0,Kerry,Criminal damage (not arson),Kerry Garda Division,2011
439.0,Kerry,Criminal damage (not arson),Kerry Garda Division,2012
399.0,Kerry,Criminal damage (not arson),Kerry Garda Division,2013
345.0,Kerry,Criminal damage (not arson),Kerry Garda Division,2014
371.0,Kerry,Criminal damage (not arson),Kerry Garda Division,2015
314.0,Kerry,Criminal damage (not arson),Kerry Garda Division,2016
318.0,Kerry,Criminal damage (not arson),Kerry Garda Division,2017
359.0,Kerry,Criminal damage (not arson),Kerry Garda Division,2018
626.0,Kerry,Criminal damage (not arson),Kerry Garda Division,2019
2058.0,Limerick,Criminal damage (not arson),Limerick Garda Division,2003
1989.0,Limerick,Criminal damage (not arson),Limerick Garda Division,2004
2613.0,Limerick,Criminal damage (not arson),Limerick Garda Division,2005
2855.0,Limerick,Criminal damage (not arson),Limerick Garda Division,2006
2779.0,Limerick,Criminal damage (not arson),Limerick Garda Division,2007
2653.0,Limerick,Criminal damage (not arson),Limerick Garda Division,2008
2404.0,Limerick,Criminal damage (not arson),Limerick Garda Division,2009
2271.0,Limerick,Criminal damage (not arson),Limerick Garda Division,2010
2145.0,Limerick,Criminal damage (not arson),Limerick Garda Division,2011
1894.0,Limerick,Criminal damage (not arson),Limerick Garda Division,2012
1690.0,Limerick,Criminal damage (not arson),Limerick Garda Division,2013
1394.0,Limerick,Criminal damage (not arson),Limerick Garda Division,2014
1532.0,Limerick,Criminal damage (not arson),Limerick Garda Division,2015
1104.0,Limerick,Criminal damage (not arson),Limerick Garda Division,2016
1203.0,Limerick,Criminal damage (not arson),Limerick Garda Division,2017
1209.0,Limerick,Criminal damage (not arson),Limerick Garda Division,2018
2056.0,Limerick,Criminal damage (not arson),Limerick Garda Division,2019
553.0,Meath,Criminal damage (not arson),Meath  Garda Division,2003
699.0,Meath,Criminal damage (not arson),Meath  Garda Division,2004
803.0,Meath,Criminal damage (not arson),Meath  Garda Division,2005
995.0,Meath,Criminal damage (not arson),Meath  Garda Division,2006
930.0,Meath,Criminal damage (not arson),Meath  Garda Division,2007
1006.0,Meath,Criminal damage (not arson),Meath  Garda Division,2008
1022.0,Meath,Criminal damage (not arson),Meath  Garda Division,2009
975.0,Meath,Criminal damage (not arson),Meath  Garda Division,2010
826.0,Meath,Criminal damage (not arson),Meath  Garda Division,2011
759.0,Meath,Criminal damage (not arson),Meath  Garda Division,2012
640.0,Meath,Criminal damage (not arson),Meath  Garda Division,2013
681.0,Meath,Criminal damage (not arson),Meath  Garda Division,2014
539.0,Meath,Criminal damage (not arson),Meath  Garda Division,2015
523.0,Meath,Criminal damage (not arson),Meath  Garda Division,2016
613.0,Meath,Criminal damage (not arson),Meath  Garda Division,2017
587.0,Meath,Criminal damage (not arson),Meath  Garda Division,2018
1039.0,Meath,Criminal damage (not arson),Meath  Garda Division,2019
952.0,Wicklow,Criminal damage (not arson),Wicklow  Garda Division,2003
1059.0,Wicklow,Criminal damage (not arson),Wicklow  Garda Division,2004
1217.0,Wicklow,Criminal damage (not arson),Wicklow  Garda Division,2005
1183.0,Wicklow,Criminal damage (not arson),Wicklow  Garda Division,2006
1137.0,Wicklow,Criminal damage (not arson),Wicklow  Garda Division,2007
1283.0,Wicklow,Criminal damage (not arson),Wicklow  Garda Division,2008
1259.0,Wicklow,Criminal damage (not arson),Wicklow  Garda Division,2009
1224.0,Wicklow,Criminal damage (not arson),Wicklow  Garda Division,2010
1179.0,Wicklow,Criminal damage (not arson),Wicklow  Garda Division,2011
903.0,Wicklow,Criminal damage (not arson),Wicklow  Garda Division,2012
907.0,Wicklow,Criminal damage (not arson),Wicklow  Garda Division,2013
805.0,Wicklow,Criminal damage (not arson),Wicklow  Garda Division,2014
645.0,Wicklow,Criminal damage (not arson),Wicklow  Garda Division,2015
517.0,Wicklow,Criminal damage (not arson),Wicklow  Garda Division,2016
654.0,Wicklow,Criminal damage (not arson),Wicklow  Garda Division,2017
508.0,Wicklow,Criminal damage (not arson),Wicklow  Garda Division,2018
894.0,Wicklow,Criminal damage (not arson),Wicklow  Garda Division,2019
596.0,Westmeath,Criminal damage (not arson),Westmeath  Garda Division,2003
663.0,Westmeath,Criminal damage (not arson),Westmeath  Garda Division,2004
742.0,Westmeath,Criminal damage (not arson),Westmeath  Garda Division,2005
735.0,Westmeath,Criminal damage (not arson),Westmeath  Garda Division,2006
933.0,Westmeath,Criminal damage (not arson),Westmeath  Garda Division,2007
771.0,Westmeath,Criminal damage (not arson),Westmeath  Garda Division,2008
751.0,Westmeath,Criminal damage (not arson),Westmeath  Garda Division,2009
707.0,Westmeath,Criminal damage (not arson),Westmeath  Garda Division,2010
582.0,Westmeath,Criminal damage (not arson),Westmeath  Garda Division,2011
587.0,Westmeath,Criminal damage (not arson),Westmeath  Garda Division,2012
506.0,Westmeath,Criminal damage (not arson),Westmeath  Garda Division,2013
515.0,Westmeath,Criminal damage (not arson),Westmeath  Garda Division,2014
438.0,Westmeath,Criminal damage (not arson),Westmeath  Garda Division,2015
377.0,Westmeath,Criminal damage (not arson),Westmeath  Garda Division,2016
390.0,Westmeath,Criminal damage (not arson),Westmeath  Garda Division,2017
286.0,Westmeath,Criminal damage (not arson),Westmeath  Garda Division,2018
514.0,Westmeath,Criminal damage (not arson),Westmeath  Garda Division,2019
1037.0,Kildare,Criminal damage (not arson),Kildare  Garda Division,2003
1083.0,Kildare,Criminal damage (not arson),Kildare  Garda Division,2004
1135.0,Kildare,Criminal damage (not arson),Kildare  Garda Division,2005
1394.0,Kildare,Criminal damage (not arson),Kildare  Garda Division,2006
1473.0,Kildare,Criminal damage (not arson),Kildare  Garda Division,2007
1532.0,Kildare,Criminal damage (not arson),Kildare  Garda Division,2008
1348.0,Kildare,Criminal damage (not arson),Kildare  Garda Division,2009
1310.0,Kildare,Criminal damage (not arson),Kildare  Garda Division,2010
1279.0,Kildare,Criminal damage (not arson),Kildare  Garda Division,2011
1132.0,Kildare,Criminal damage (not arson),Kildare  Garda Division,2012
962.0,Kildare,Criminal damage (not arson),Kildare  Garda Division,2013
907.0,Kildare,Criminal damage (not arson),Kildare  Garda Division,2014
767.0,Kildare,Criminal damage (not arson),Kildare  Garda Division,2015
620.0,Kildare,Criminal damage (not arson),Kildare  Garda Division,2016
744.0,Kildare,Criminal damage (not arson),Kildare  Garda Division,2017
631.0,Kildare,Criminal damage (not arson),Kildare  Garda Division,2018
1095.0,Kildare,Criminal damage (not arson),Kildare  Garda Division,2019
745.0,Tipperary,Criminal damage (not arson),Tipperary Garda Division,2003
758.0,Tipperary,Criminal damage (not arson),Tipperary Garda Division,2004
801.0,Tipperary,Criminal damage (not arson),Tipperary Garda Division,2005
991.0,Tipperary,Criminal damage (not arson),Tipperary Garda Division,2006
1019.0,Tipperary,Criminal damage (not arson),Tipperary Garda Division,2007
895.0,Tipperary,Criminal damage (not arson),Tipperary Garda Division,2008
766.0,Tipperary,Criminal damage (not arson),Tipperary Garda Division,2009
739.0,Tipperary,Criminal damage (not arson),Tipperary Garda Division,2010
694.0,Tipperary,Criminal damage (not arson),Tipperary Garda Division,2011
615.0,Tipperary,Criminal damage (not arson),Tipperary Garda Division,2012
573.0,Tipperary,Criminal damage (not arson),Tipperary Garda Division,2013
492.0,Tipperary,Criminal damage (not arson),Tipperary Garda Division,2014
549.0,Tipperary,Criminal damage (not arson),Tipperary Garda Division,2015
416.0,Tipperary,Criminal damage (not arson),Tipperary Garda Division,2016
446.0,Tipperary,Criminal damage (not arson),Tipperary Garda Division,2017
451.0,Tipperary,Criminal damage (not arson),Tipperary Garda Division,2018
795.0,Tipperary,Criminal damage (not arson),Tipperary Garda Division,2019
589.0,Wexford,Criminal damage (not arson),Wexford  Garda Division,2003
647.0,Wexford,Criminal damage (not arson),Wexford  Garda Division,2004
670.0,Wexford,Criminal damage (not arson),Wexford  Garda Division,2005
952.0,Wexford,Criminal damage (not arson),Wexford  Garda Division,2006
916.0,Wexford,Criminal damage (not arson),Wexford  Garda Division,2007
980.0,Wexford,Criminal damage (not arson),Wexford  Garda Division,2008
1009.0,Wexford,Criminal damage (not arson),Wexford  Garda Division,2009
890.0,Wexford,Criminal damage (not arson),Wexford  Garda Division,2010
894.0,Wexford,Criminal damage (not arson),Wexford  Garda Division,2011
901.0,Wexford,Criminal damage (not arson),Wexford  Garda Division,2012
781.0,Wexford,Criminal damage (not arson),Wexford  Garda Division,2013
712.0,Wexford,Criminal damage (not arson),Wexford  Garda Division,2014
767.0,Wexford,Criminal damage (not arson),Wexford  Garda Division,2015
648.0,Wexford,Criminal damage (not arson),Wexford  Garda Division,2016
654.0,Wexford,Criminal damage (not arson),Wexford  Garda Division,2017
566.0,Wexford,Criminal damage (not arson),Wexford  Garda Division,2018
982.0,Wexford,Criminal damage (not arson),Wexford  Garda Division,2019
755.0,Waterford,Criminal damage (not arson),Waterford  Garda Division,2003
749.0,Waterford,Criminal damage (not arson),Waterford  Garda Division,2004
949.0,Waterford,Criminal damage (not arson),Waterford  Garda Division,2005
1336.0,Waterford,Criminal damage (not arson),Waterford  Garda Division,2006
1302.0,Waterford,Criminal damage (not arson),Waterford  Garda Division,2007
1250.0,Waterford,Criminal damage (not arson),Waterford  Garda Division,2008
1173.0,Waterford,Criminal damage (not arson),Waterford  Garda Division,2009
1214.0,Waterford,Criminal damage (not arson),Waterford  Garda Division,2010
983.0,Waterford,Criminal damage (not arson),Waterford  Garda Division,2011
941.0,Waterford,Criminal damage (not arson),Waterford  Garda Division,2012
867.0,Waterford,Criminal damage (not arson),Waterford  Garda Division,2013
678.0,Waterford,Criminal damage (not arson),Waterford  Garda Division,2014
738.0,Waterford,Criminal damage (not arson),Waterford  Garda Division,2015
648.0,Waterford,Criminal damage (not arson),Waterford  Garda Division,2016
672.0,Waterford,Criminal damage (not arson),Waterford  Garda Division,2017
632.0,Waterford,Criminal damage (not arson),Waterford  Garda Division,2018
1056.0,Waterford,Criminal damage (not arson),Waterford  Garda Division,2019
13557.0,Dublin,Criminal damage (not arson),Dublin Region,2003
16092.0,Dublin,Criminal damage (not arson),Dublin Region,2004
16299.0,Dublin,Criminal damage (not arson),Dublin Region,2005
16762.0,Dublin,Criminal damage (not arson),Dublin Region,2006
15414.0,Dublin,Criminal damage (not arson),Dublin Region,2007
15932.0,Dublin,Criminal damage (not arson),Dublin Region,2008
15470.0,Dublin,Criminal damage (not arson),Dublin Region,2009
14374.0,Dublin,Criminal damage (not arson),Dublin Region,2010
12981.0,Dublin,Criminal damage (not arson),Dublin Region,2011
12346.0,Dublin,Criminal damage (not arson),Dublin Region,2012
10746.0,Dublin,Criminal damage (not arson),Dublin Region,2013
10795.0,Dublin,Criminal damage (not arson),Dublin Region,2014
9958.0,Dublin,Criminal damage (not arson),Dublin Region,2015
8423.0,Dublin,Criminal damage (not arson),Dublin Region,2016
8469.0,Dublin,Criminal damage (not arson),Dublin Region,2017
7853.0,Dublin,Criminal damage (not arson),Dublin Region,2018
14306.0,Dublin,Criminal damage (not arson),Dublin Region,2019
